municipio,fecha,luces_nocturnas,densid_vial,imae,interaccion_causal,area_km2,imae_primario,imae_secundario,imae_terciario,poblacion_estimada,categoria
Buenos Aires (Municipio),2025-02-01,0.060671865940094,0.0813936027428304,183.288957868323,14.918548623881671,418.2733343690984,213.06115397534225,173.83136253350867,172.78171400487403,6160.4287109375,Estrato Bajo
Buenos Aires (Municipio),2025-03-01,0.051615834236145,0.0813936027428304,184.368377063192,15.006406441021827,418.2733343690984,216.4646858132798,175.13468581359368,173.4124707184492,6160.4287109375,Estrato Bajo
Buenos Aires (Municipio),2025-04-01,0.0775188729166985,0.0813936027428304,185.352248647442,15.08648729390023,418.2733343690984,219.93435855010935,176.3553614930357,174.04172570928316,6160.4287109375,Estrato Bajo
Buenos Aires (Municipio),2025-05-01,0.0706298351287842,0.0813936027428304,186.180760080434,15.153922824345075,418.2733343690984,223.0006279365872,177.41845708092967,174.64763593385786,6160.4287109375,Estrato Bajo
Buenos Aires (Municipio),2025-06-01,0.130949601531029,0.0813936027428304,186.842800735833,15.207808698450226,418.2733343690984,225.0572077599392,178.38058251192533,175.18186324024762,6160.4287109375,Estrato Bajo
Buenos Aires (Municipio),2025-07-01,0.0395096614956856,0.0813936027428304,187.477800365819,15.25949360607515,418.2733343690984,225.7421247662276,179.31777724234567,175.6447470529636,6160.4287109375,Estrato Bajo
Buenos Aires (Municipio),2025-08-01,0.0604025162756443,0.0813936027428304,188.271631877916,15.324106412815514,418.2733343690984,225.24281768917,180.24920118203133,176.14003879722756,6160.4287109375,Estrato Bajo
Buenos Aires (Municipio),2025-09-01,0.0253746658563614,0.0813936027428304,189.33945459644,15.411020350966824,418.2733343690984,224.2937234336136,181.03369887322103,176.78801771962517,6160.4287109375,Estrato Bajo
Buenos Aires (Municipio),2025-10-01,0.0677701160311699,0.0813936027428304,190.587036471036,15.512565534456844,418.2733343690984,223.6178563852114,181.4047943107593,177.54853214960443,6160.4287109375,Estrato Bajo
Buenos Aires (Municipio),2025-11-01,0.04069934040308,0.0813936027428304,191.80376595096,15.611599530391272,418.2733343690984,223.6892562344888,181.15525389594063,178.29491729879666,6160.4287109375,Estrato Bajo
Buenos Aires (Municipio),2025-12-01,0.0385767444968224,0.0813936027428304,192.793828104965,15.692184256045064,418.2733343690984,224.5419510950684,180.4931029035903,178.93049264146683,6160.4287109375,Estrato Bajo
Catarina (Municipio),2020-01-01,1.52405571937561,1.294050919408421,151.691034975859,196.2959232765253,18.215506033896837,195.63963679985775,146.33243947481455,146.4229487834796,7979.056640625,Estrato Alto
Catarina (Municipio),2020-02-01,1.68240022659302,1.294050919408421,151.286083647823,195.77189563816464,18.215506033896837,191.0893549721048,143.95693947267122,146.26311473770102,7979.056640625,Estrato Alto
Catarina (Municipio),2020-03-01,1.84904611110687,1.294050919408421,150.490161146707,194.74193139381765,18.215506033896837,186.160876176909,141.24372114909187,146.0915987465235,7979.056640625,Estrato Alto
Catarina (Municipio),2020-04-01,1.61515367031097,1.294050919408421,149.500244882531,193.46092934202332,18.215506033896837,182.9638630805388,138.46421287184566,136.454882796999,7979.056640625,Estrato Alto
Catarina (Municipio),2020-05-01,1.95002019405365,1.294050919408421,148.643879420633,192.35274882870465,18.215506033896837,182.5458467994188,136.14138668998342,136.2498285458466,7979.056640625,Estrato Alto
Catarina (Municipio),2020-06-01,1.29299199581146,1.294050919408421,148.213417443265,191.7957091111212,18.215506033896837,184.4889671310802,134.59608618198044,136.2879004351725,7979.056640625,Estrato Alto
Catarina (Municipio),2020-07-01,1.44879412651062,1.294050919408421,148.16947457966,191.7388448080717,18.215506033896837,187.1016382845974,133.92389928431183,136.59923699832513,7979.056640625,Estrato Alto
Catarina (Municipio),2020-08-01,1.29590880870819,1.294050919408421,148.432089202293,192.07868150194005,18.215506033896837,189.1126524755478,134.09439688981556,137.14685064585194,7979.056640625,Estrato Alto
Catarina (Municipio),2020-09-01,1.42002689838409,1.294050919408421,148.997788270723,192.81072490155037,18.215506033896837,190.23934881842385,134.99070601026096,137.84769609672196,7979.056640625,Estrato Alto
Catarina (Municipio),2020-10-01,1.13191449642181,1.294050919408421,149.862724429355,193.9299963328577,18.215506033896837,190.98470562709,136.52169966940554,138.65564039891913,7979.056640625,Estrato Alto
Catarina (Municipio),2020-11-01,1.12828183174133,1.294050919408421,150.968974174506,195.36153983266567,18.215506033896837,192.6742863581772,138.51517744036502,139.53730454615848,7979.056640625,Estrato Alto
Catarina (Municipio),2020-12-01,1.42776918411255,1.294050919408421,152.242891560635,197.01005379743629,18.215506033896837,196.0071454456758,140.7987994768787,140.43819642764953,7979.056640625,Estrato Alto
Catarina (Municipio),2021-01-01,1.37419283390045,1.294050919408421,153.783547871909,199.0037415135328,18.215506033896837,200.7746381367128,143.1283839595385,141.3025169920886,7979.056640625,Estrato Alto
Catarina (Municipio),2021-02-01,1.48534977436066,1.294050919408421,155.513796425812,201.242771245516,18.215506033896837,205.7796719453428,145.284965350168,142.14299547262272,7979.056640625,Estrato Alto
Catarina (Municipio),2021-03-01,1.47007167339325,1.294050919408421,157.227408405625,203.4602724035024,18.215506033896837,209.1717766227418,147.3587114326259,143.0213170850884,7979.056640625,Estrato Alto
Catarina (Municipio),2021-04-01,1.41821038722992,1.294050919408421,158.688854599174,205.3514581939304,18.215506033896837,210.5322465916836,149.28342010652833,143.89697970406635,7979.056640625,Estrato Alto
Catarina (Municipio),2021-05-01,1.35201632976532,1.294050919408421,159.749124097623,206.723500913219,18.215506033896837,210.398781030599,151.09226191412273,144.72419421876586,7979.056640625,Estrato Alto
Catarina (Municipio),2021-06-01,0.799596905708313,1.294050919408421,160.461618018438,207.64550432652257,18.215506033896837,209.586147061822,152.89202354065188,145.45868252816567,7979.056640625,Estrato Alto
Catarina (Municipio),2021-07-01,1.15730392932892,1.294050919408421,161.02706360835,208.3772197120236,18.215506033896837,209.12362846973,154.8338689968771,146.1126735836436,7979.056640625,Estrato Alto
Catarina (Municipio),2021-08-01,1.46704840660095,1.294050919408421,161.578994515945,209.09144641044685,18.215506033896837,209.6649560680782,156.8542310319847,146.72838413855698,7979.056640625,Estrato Alto
Catarina (Municipio),2021-09-01,1.35164403915405,1.294050919408421,162.016833738952,209.65803265953213,18.215506033896837,211.3309121330936,158.68975963212122,147.3037658098787,7979.056640625,Estrato Alto
Catarina (Municipio),2021-10-01,1.6529928445816,1.294050919408421,162.292730849732,210.01505756939915,18.215506033896837,213.432054604097,160.0495348874903,147.83622545838324,7979.056640625,Estrato Alto
Catarina (Municipio),2021-11-01,1.54351675510406,1.294050919408421,162.508740808214,210.2945854547741,18.215506033896837,215.435093765601,160.8599594600463,148.37506266771967,7979.056640625,Estrato Alto
Catarina (Municipio),2021-12-01,1.38877701759338,1.294050919408421,162.722158302165,210.5707585590393,18.215506033896837,217.1209977082084,161.20130980448138,148.97390034135728,7979.056640625,Estrato Alto
Catarina (Municipio),2022-01-01,1.59207904338837,1.294050919408421,162.984897090529,210.91075592968596,18.215506033896837,218.4638844248672,161.0175196806084,149.6661907263409,7979.056640625,Estrato Alto
Catarina (Municipio),2022-02-01,1.63601684570312,1.294050919408421,163.408524137895,211.4589508998162,18.215506033896837,219.3075662147306,160.4421434179051,150.48600434124572,7979.056640625,Estrato Alto
Catarina (Municipio),2022-03-01,1.91022396087646,1.294050919408421,164.109539141473,212.36610000971535,18.215506033896837,219.72950136462455,159.4839050231337,151.3710969748723,7979.056640625,Estrato Alto
Catarina (Municipio),2022-04-01,2.39100122451782,1.294050919408421,165.002345977855,213.52143751718964,18.215506033896837,219.39863075041495,158.1471733737828,152.31405855680785,7979.056640625,Estrato Alto
Catarina (Municipio),2022-05-01,2.51345825195312,1.294050919408421,165.869645007138,214.6437666234353,18.215506033896837,218.78757998186535,156.56940313847508,153.3546417421392,7979.056640625,Estrato Alto
Catarina (Municipio),2022-06-01,1.35915684700012,1.294050919408421,166.478690372869,215.431902338921,18.215506033896837,218.344300545184,154.84531956024043,154.4734620416306,7979.056640625,Estrato Alto
Catarina (Municipio),2022-07-01,2.06080555915833,1.294050919408421,166.728249648282,215.7548447487161,18.215506033896837,218.08396634523945,153.32069313534635,155.59865874983748,7979.056640625,Estrato Alto
Catarina (Municipio),2022-08-01,1.72779941558838,1.294050919408421,166.689882849823,215.70519615789544,18.215506033896837,218.3394993994708,152.3950490901933,156.6059387157626,7979.056640625,Estrato Alto
Catarina (Municipio),2022-09-01,2.43622350692749,1.294050919408421,166.55391837403,215.52925120298863,18.215506033896837,219.19194333789105,152.46446350837795,157.364692506896,7979.056640625,Estrato Alto
Catarina (Municipio),2022-10-01,1.51499176025391,1.294050919408421,166.498253360775,215.45721784140716,18.215506033896837,220.5358506691022,153.5265781242775,157.80171531058318,7979.056640625,Estrato Alto
Catarina (Municipio),2022-11-01,1.46301209926605,1.294050919408421,166.554234635324,215.52966046120693,18.215506033896837,221.7416584945484,155.17678521716746,157.92151040358323,7979.056640625,Estrato Alto
Catarina (Municipio),2022-12-01,1.55970966815948,1.294050919408421,166.790924427615,215.83594910453567,18.215506033896837,222.1257809453736,157.00593648327364,157.86837481831617,7979.056640625,Estrato Alto
Catarina (Municipio),2023-01-01,1.43596363067627,1.294050919408421,167.212617764311,216.38164175459556,18.215506033896837,221.7075259257962,158.96899136862535,157.85267033536496,7979.056640625,Estrato Alto
Catarina (Municipio),2023-02-01,1.38528335094452,1.294050919408421,167.825384910544,217.1745936435616,18.215506033896837,220.6801117095148,161.1134182819292,158.10103493261835,7979.056640625,Estrato Alto
Catarina (Municipio),2023-03-01,1.79328453540802,1.294050919408421,168.755512465454,218.37822606116,18.215506033896837,219.5734454509652,163.32357007634155,158.70763262865003,7979.056640625,Estrato Alto
Catarina (Municipio),2023-04-01,1.75095295906067,1.294050919408421,170.060165919156,220.06651406243245,18.215506033896837,218.4711834393088,165.75984141103257,159.6665729201445,7979.056640625,Estrato Alto
Catarina (Municipio),2023-05-01,1.42802226543427,1.294050919408421,171.680809136914,222.16370890840523,18.215506033896837,217.5334376373774,168.29644046851524,160.8644445293731,7979.056640625,Estrato Alto
Catarina (Municipio),2023-06-01,1.77997696399689,1.294050919408421,173.364220125361,224.34212844574728,18.215506033896837,217.15813625994937,170.59369846359746,162.16791937884608,7979.056640625,Estrato Alto
Catarina (Municipio),2023-07-01,1.35537505149841,1.294050919408421,174.776743845326,226.1700060642542,18.215506033896837,217.7419498926668,172.2042317008486,163.46792835991357,7979.056640625,Estrato Alto
Catarina (Municipio),2023-08-01,1.35153377056122,1.294050919408421,175.711766417268,227.37997288314335,18.215506033896837,218.8221302967654,172.8737025100696,164.60526506527637,7979.056640625,Estrato Alto
Catarina (Municipio),2023-09-01,1.42714011669159,1.294050919408421,176.151454501248,227.94895165247064,18.215506033896837,219.8997418901608,172.81514612657688,165.44713174986506,7979.056640625,Estrato Alto
Catarina (Municipio),2023-10-01,1.42429506778717,1.294050919408421,176.289719950539,228.12787418424807,18.215506033896837,221.1303363272824,172.53900373061978,166.0152073544878,7979.056640625,Estrato Alto
Catarina (Municipio),2023-11-01,1.49170732498169,1.294050919408421,176.338817142036,228.19140845004512,18.215506033896837,222.3682359693752,172.48396991207642,166.39875657429832,7979.056640625,Estrato Alto
Catarina (Municipio),2023-12-01,1.33734214305878,1.294050919408421,176.509762121669,228.41261995810748,18.215506033896837,223.23637158710065,172.6985387719171,166.6631140096575,7979.056640625,Estrato Alto
Catarina (Municipio),2024-01-01,1.28493320941925,1.294050919408421,176.808356695562,228.79901654098407,18.215506033896837,223.3432101928554,173.14797379716194,166.92997873020263,7979.056640625,Estrato Alto
Catarina (Municipio),2024-02-01,1.65670108795166,1.294050919408421,177.161716728363,229.2562824163124,18.215506033896837,222.47700083724,173.59025665488693,167.25137596364354,7979.056640625,Estrato Alto
Catarina (Municipio),2024-03-01,1.56985330581665,1.294050919408421,177.376665096032,229.53443654911985,18.215506033896837,220.6015322119766,173.8793987292519,167.64828749848562,7979.056640625,Estrato Alto
Catarina (Municipio),2024-04-01,1.85552179813385,1.294050919408421,177.358194183618,229.51053424792812,18.215506033896837,217.9484616342138,173.85430456575173,168.0996842749446,7979.056640625,Estrato Alto
Catarina (Municipio),2024-05-01,1.6572493314743,1.294050919408421,177.186396262752,229.28821899047904,18.215506033896837,214.8827382449396,173.43958018173694,168.5075561284749,7979.056640625,Estrato Alto
Catarina (Municipio),2024-06-01,2.96897506713867,1.294050919408421,177.03870452819,229.09709836558008,18.215506033896837,211.62582958803017,172.8632982006953,168.8411606849397,7979.056640625,Estrato Alto
Catarina (Municipio),2024-07-01,1.90395331382751,1.294050919408421,177.133018654093,229.2191456469181,18.215506033896837,208.8303241847726,172.38561666751605,169.15414440993473,7979.056640625,Estrato Alto
Catarina (Municipio),2024-08-01,2.02510261535645,1.294050919408421,177.551800870551,229.76107115915744,18.215506033896837,206.9750118919312,172.08085871068477,169.4920612375005,7979.056640625,Estrato Alto
Catarina (Municipio),2024-09-01,1.29977810382843,1.294050919408421,178.225151183691,230.6324207509602,18.215506033896837,206.216634619263,171.77680180207244,169.89702103000525,7979.056640625,Estrato Alto
Catarina (Municipio),2024-10-01,1.5938538312912,1.294050919408421,179.070617435472,231.72649713140615,18.215506033896837,206.1556336880116,171.47968059922246,170.34099105066747,7979.056640625,Estrato Alto
Catarina (Municipio),2024-11-01,1.52023899555206,1.294050919408421,180.043561792387,232.9855366710053,18.215506033896837,206.632607596417,171.4426564688722,170.84012642540094,7979.056640625,Estrato Alto
Catarina (Municipio),2024-12-01,1.38619267940521,1.294050919408421,181.07562490782,234.3210788944189,18.215506033896837,207.85591169433215,171.88002310485527,171.450476439014,7979.056640625,Estrato Alto
Catarina (Municipio),2025-01-01,1.64763736724854,1.294050919408421,182.158050524699,235.7217927591324,18.215506033896837,210.05262126788085,172.71845193551383,172.1276297978319,7979.056640625,Estrato Alto
Catarina (Municipio),2025-02-01,1.79355132579803,1.294050919408421,183.288957868323,237.18524444691477,18.215506033896837,213.06115397534225,173.83136253350867,172.78171400487403,7979.056640625,Estrato Alto
Catarina (Municipio),2025-03-01,2.02211689949036,1.294050919408421,184.368377063192,238.5820678484621,18.215506033896837,216.4646858132798,175.13468581359368,173.4124707184492,7979.056640625,Estrato Alto
Catarina (Municipio),2025-04-01,1.84513640403748,1.294050919408421,185.352248647442,239.8552477766406,18.215506033896837,219.93435855010935,176.3553614930357,174.04172570928316,7979.056640625,Estrato Alto
Catarina (Municipio),2025-05-01,1.80432105064392,1.294050919408421,186.180760080434,240.92738375824428,18.215506033896837,223.0006279365872,177.41845708092967,174.64763593385786,7979.056640625,Estrato Alto
Catarina (Municipio),2025-06-01,2.31145453453064,1.294050919408421,186.842800735833,241.78409807704912,18.215506033896837,225.0572077599392,178.38058251192533,175.18186324024762,7979.056640625,Estrato Alto
Catarina (Municipio),2025-07-01,2.06326937675476,1.294050919408421,187.477800365819,242.6058199320565,18.215506033896837,225.7421247662276,179.31777724234567,175.6447470529636,7979.056640625,Estrato Alto
Catarina (Municipio),2025-08-01,1.6647629737854,1.294050919408421,188.271631877916,243.63307833014105,18.215506033896837,225.24281768917,180.24920118203133,176.14003879722756,7979.056640625,Estrato Alto
Catarina (Municipio),2025-09-01,2.02378630638123,1.294050919408421,189.33945459644,245.01489530081216,18.215506033896837,224.2937234336136,181.03369887322103,176.78801771962517,7979.056640625,Estrato Alto
Catarina (Municipio),2025-10-01,1.71667635440826,1.294050919408421,190.587036471036,246.6293297726704,18.215506033896837,223.6178563852114,181.4047943107593,177.54853214960443,7979.056640625,Estrato Alto
Catarina (Municipio),2025-11-01,1.4250682592392,1.294050919408421,191.80376595096,248.2038396748374,18.215506033896837,223.6892562344888,181.15525389594063,178.29491729879666,7979.056640625,Estrato Alto
Catarina (Municipio),2025-12-01,1.27850484848022,1.294050919408421,192.793828104965,249.48503051549903,18.215506033896837,224.5419510950684,180.4931029035903,178.93049264146683,7979.056640625,Estrato Alto
Chichigalpa (Municipio),2020-01-01,0.631267368793488,0.5839446844881979,151.691034975859,88.57917355866618,220.74249865335395,195.63963679985775,146.33243947481455,146.4229487834796,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2020-02-01,0.604161977767944,0.5839446844881979,151.286083647823,88.34270438318312,220.74249865335395,191.0893549721048,143.95693947267122,146.26311473770102,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2020-03-01,0.615619242191315,0.5839446844881979,150.490161146707,87.87792966939189,220.74249865335395,186.160876176909,141.24372114909187,146.0915987465235,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2020-04-01,0.746550381183624,0.5839446844881979,149.500244882531,87.29987332883789,220.74249865335395,182.9638630805388,138.46421287184566,136.454882796999,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2020-05-01,0.799269616603851,0.5839446844881979,148.643879420633,86.79980326938328,220.74249865335395,182.5458467994188,136.14138668998342,136.2498285458466,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2020-06-01,0.51328718662262,0.5839446844881979,148.213417443265,86.54843728582495,220.74249865335395,184.4889671310802,134.59608618198044,136.2879004351725,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2020-07-01,0.513321280479431,0.5839446844881979,148.16947457966,86.52277708420162,220.74249865335395,187.1016382845974,133.92389928431183,136.59923699832513,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2020-08-01,0.204755276441574,0.5839446844881979,148.432089202293,86.67612949715705,220.74249865335395,189.1126524755478,134.09439688981556,137.14685064585194,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2020-09-01,0.442262053489685,0.5839446844881979,148.997788270723,87.00646646118665,220.74249865335395,190.23934881842385,134.99070601026096,137.84769609672196,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2020-10-01,0.659536123275757,0.5839446844881979,149.862724429355,87.51154133344146,220.74249865335395,190.98470562709,136.52169966940554,138.65564039891913,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2020-11-01,0.383394122123718,0.5839446844881979,150.968974174506,88.15752999183881,220.74249865335395,192.6742863581772,138.51517744036502,139.53730454615848,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2020-12-01,0.512886941432953,0.5839446844881979,152.242891560635,88.90142727794594,220.74249865335395,196.0071454456758,140.7987994768787,140.43819642764953,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2021-01-01,0.586128532886505,0.5839446844881979,153.783547871909,89.80108534153759,220.74249865335395,200.7746381367128,143.1283839595385,141.3025169920886,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2021-02-01,0.650612473487854,0.5839446844881979,155.513796425812,90.81145478743262,220.74249865335395,205.7796719453428,145.284965350168,142.14299547262272,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2021-03-01,6.48030662536621,0.5839446844881979,157.227408405625,91.81210939431972,220.74249865335395,209.1717766227418,147.3587114326259,143.0213170850884,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2021-04-01,0.900605380535126,0.5839446844881979,158.688854599174,92.66551313070818,220.74249865335395,210.5322465916836,149.28342010652833,143.89697970406635,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2021-05-01,0.59018748998642,0.5839446844881979,159.749124097623,93.28465186845244,220.74249865335395,210.398781030599,151.09226191412273,144.72419421876586,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2021-06-01,1.1423112154007,0.5839446844881979,160.461618018438,93.70070890624253,220.74249865335395,209.586147061822,152.89202354065188,145.45868252816567,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2021-07-01,0.582471430301666,0.5839446844881979,161.02706360835,94.03089785283892,220.74249865335395,209.12362846973,154.8338689968771,146.1126735836436,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2021-08-01,0.819001317024231,0.5839446844881979,161.578994515945,94.35319497253376,220.74249865335395,209.6649560680782,156.8542310319847,146.72838413855698,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2021-09-01,0.666298627853394,0.5839446844881979,162.016833738952,94.60886885946914,220.74249865335395,211.3309121330936,158.68975963212122,147.3037658098787,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2021-10-01,0.471840143203735,0.5839446844881979,162.292730849732,94.76997751077478,220.74249865335395,213.432054604097,160.0495348874903,147.83622545838324,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2021-11-01,0.545833885669708,0.5839446844881979,162.508740808214,94.89611537782685,220.74249865335395,215.435093765601,160.8599594600463,148.37506266771967,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2021-12-01,0.588538229465485,0.5839446844881979,162.722158302165,95.02073938899636,220.74249865335395,217.1209977082084,161.20130980448138,148.97390034135728,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2022-01-01,0.582036197185516,0.5839446844881979,162.984897090529,95.17416430787036,220.74249865335395,218.4638844248672,161.0175196806084,149.6661907263409,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2022-02-01,0.610571205615997,0.5839446844881979,163.408524137895,95.42153907038517,220.74249865335395,219.3075662147306,160.4421434179051,150.48600434124572,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2022-03-01,0.699717462062836,0.5839446844881979,164.109539141473,95.830893055471,220.74249865335395,219.72950136462455,159.4839050231337,151.3710969748723,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2022-04-01,0.73602706193924,0.5839446844881979,165.002345977855,96.352242861851,220.74249865335395,219.39863075041495,158.1471733737828,152.31405855680785,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2022-05-01,0.966483592987061,0.5839446844881979,165.869645007138,96.8586975198626,220.74249865335395,218.78757998186535,156.56940313847508,153.3546417421392,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2022-06-01,0.0062740864232182,0.5839446844881979,166.478690372869,97.2143463237934,220.74249865335395,218.344300545184,154.84531956024043,154.4734620416306,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2022-07-01,0.806954741477966,0.5839446844881979,166.728249648282,97.36007513613552,220.74249865335395,218.08396634523945,153.32069313534635,155.59865874983748,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2022-08-01,0.620866358280182,0.5839446844881979,166.689882849823,97.33767104811456,220.74249865335395,218.3394993994708,152.3950490901933,156.6059387157626,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2022-09-01,0.472280353307724,0.5839446844881979,166.55391837403,97.25827531519602,220.74249865335395,219.19194333789105,152.46446350837795,157.364692506896,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2022-10-01,0.809219896793365,0.5839446844881979,166.498253360775,97.2257700265938,220.74249865335395,220.5358506691022,153.5265781242775,157.80171531058318,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2022-11-01,0.52077978849411,0.5839446844881979,166.554234635324,97.25845999429755,220.74249865335395,221.7416584945484,155.17678521716746,157.92151040358323,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2022-12-01,0.513174653053284,0.5839446844881979,166.790924427615,97.3966737403785,220.74249865335395,222.1257809453736,157.00593648327364,157.86837481831617,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2023-01-01,0.567445755004883,0.5839446844881979,167.212617764311,97.64291932282624,220.74249865335395,221.7075259257962,158.96899136862535,157.85267033536496,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2023-02-01,0.583402872085571,0.5839446844881979,167.825384910544,98.00074144069798,220.74249865335395,220.6801117095148,161.1134182819292,158.10103493261835,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2023-03-01,0.659494996070862,0.5839446844881979,168.755512465454,98.54388448228369,220.74249865335395,219.5734454509652,163.32357007634155,158.70763262865003,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2023-04-01,0.866717338562012,0.5839446844881979,170.060165919156,99.30572993167212,220.74249865335395,218.4711834393088,165.75984141103257,159.6665729201445,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2023-05-01,0.892492294311523,0.5839446844881979,171.680809136914,100.25209592413376,220.74249865335395,217.5334376373774,168.29644046851524,160.8644445293731,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2023-06-01,1.00529980659485,0.5839446844881979,173.364220125361,101.2351148226464,220.74249865335395,217.15813625994937,170.59369846359746,162.16791937884608,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2023-07-01,0.620753884315491,0.5839446844881979,174.776743845326,102.05995054063348,220.74249865335395,217.7419498926668,172.2042317008486,163.46792835991357,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2023-08-01,0.567932784557343,0.5839446844881979,175.711766417268,102.6059520013955,220.74249865335395,218.8221302967654,172.8737025100696,164.60526506527637,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2023-09-01,0.599848985671997,0.5839446844881979,176.151454501248,102.86270552086842,220.74249865335395,219.8997418901608,172.81514612657688,165.44713174986506,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2023-10-01,0.552210211753845,0.5839446844881979,176.289719950539,102.94344489503028,220.74249865335395,221.1303363272824,172.53900373061978,166.0152073544878,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2023-11-01,0.719581544399261,0.5839446844881979,176.338817142036,102.97211493902824,220.74249865335395,222.3682359693752,172.48396991207642,166.39875657429832,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2023-12-01,0.492510795593262,0.5839446844881979,176.509762121669,103.07193735122488,220.74249865335395,223.23637158710065,172.6985387719171,166.6631140096575,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2024-01-01,0.502270698547363,0.5839446844881979,176.808356695562,103.24630006546673,220.74249865335395,223.3432101928554,173.14797379716194,166.92997873020263,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2024-02-01,1.0061948299408,0.5839446844881979,177.161716728363,103.45264277833142,220.74249865335395,222.47700083724,173.59025665488693,167.25137596364354,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2024-03-01,0.617956578731537,0.5839446844881979,177.376665096032,103.57816073507117,220.74249865335395,220.6015322119766,173.8793987292519,167.64828749848562,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2024-04-01,0.865141689777374,0.5839446844881979,177.358194183618,103.56737474394934,220.74249865335395,217.9484616342138,173.85430456575173,168.0996842749446,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2024-05-01,1.4373859167099,0.5839446844881979,177.186396262752,103.46705426125352,220.74249865335395,214.8827382449396,173.43958018173694,168.5075561284749,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2024-06-01,0.780334293842316,0.5839446844881979,177.03870452819,103.3808104579132,220.74249865335395,211.62582958803017,172.8632982006953,168.8411606849397,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2024-07-01,1.73681354522705,0.5839446844881979,177.133018654093,103.4358846904064,220.74249865335395,208.8303241847726,172.38561666751605,169.15414440993473,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2024-08-01,1.07714486122131,0.5839446844881979,177.551800870551,103.68043033966524,220.74249865335395,206.9750118919312,172.08085871068477,169.4920612375005,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2024-09-01,0.429929435253143,0.5839446844881979,178.225151183691,104.0736296758218,220.74249865335395,206.216634619263,171.77680180207244,169.89702103000525,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2024-10-01,0.610011637210846,0.5839446844881979,179.070617435472,104.56733519946349,220.74249865335395,206.1556336880116,171.47968059922246,170.34099105066747,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2024-11-01,0.613069653511047,0.5839446844881979,180.043561792387,105.1354808849868,220.74249865335395,206.632607596417,171.4426564688722,170.84012642540094,47605.71484375,Estrato Alto
Chichigalpa (Municipio),2024-12-01,0.601163744926453,0.5839446844881979,181.07562490782,105.73814865530024,220.74249865335395,207.85591169433215,171.88002310485527,171.450476439014,47605.71484375,Estrato Alto
